id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name
9544907,bee46a0c-04df-4d39-930b-c87d29745acb,2017/08/06 12:13 PM EDT,2017-08-06,2017-08-06 16:13:00 UTC,Eastern Time (US & Canada),192963,er1kksen,Erik Danielsen,2018-01-21 03:03:20 UTC,2018-01-21 10:52:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9544907,https://inaturalist-open-data.s3.amazonaws.com/photos/13021601/medium.jpg,,"",,2,0,false,,"Westchester County, NY, USA",41.2588216667,-73.5663133333,,,,,,,open,false,,,mountain laurel,Kalmia latifolia,mountain laurel,Plantae,49397,Kalmia latifolia,,,
9544908,635854f8-d4df-4a82-8dc7-d02bb2f91787,2017/08/06 12:30 PM EDT,2017-08-06,2017-08-06 16:30:00 UTC,Eastern Time (US & Canada),192963,er1kksen,Erik Danielsen,2018-01-21 03:03:20 UTC,2018-01-21 10:51:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9544908,https://inaturalist-open-data.s3.amazonaws.com/photos/13021613/medium.jpg,,"cornus, cornus florida, ward pound ridge",,2,0,false,,"Westchester County, NY, USA",41.25897,-73.56661,,,,,,,open,false,,,flowering dogwood,Cornus florida,flowering dogwood,Plantae,54777,Cornus florida,,,
9544911,95ee2dc5-e4ef-43a6-b347-b0c09ff28b37,2017/08/06 12:33 PM EDT,2017-08-06,2017-08-06 16:33:00 UTC,Eastern Time (US & Canada),192963,er1kksen,Erik Danielsen,2018-01-21 03:03:21 UTC,2018-01-25 19:58:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9544911,https://inaturalist-open-data.s3.amazonaws.com/photos/13021627/medium.jpg,,"",,1,0,false,,"Westchester, New York, United States",41.2589883333,-73.5666066667,,,,,,,,false,,,deerberry,Vaccinium stamineum,deerberry,Plantae,67792,Vaccinium stamineum,,,
9544913,ec63f30d-7d33-4c56-be53-9361257ecd8a,2017/08/06 12:34 PM EDT,2017-08-06,2017-08-06 16:34:00 UTC,Eastern Time (US & Canada),192963,er1kksen,Erik Danielsen,2018-01-21 03:03:22 UTC,2020-12-24 17:35:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9544913,https://inaturalist-open-data.s3.amazonaws.com/photos/13021631/medium.jpg,,"",,3,0,false,,"Westchester, New York, United States",41.2589883333,-73.5665283333,,,,,,,,false,,,partridgeberry,Mitchella repens,partridgeberry,Plantae,83799,Mitchella repens,,,
9544914,6a85ad6f-f300-4eab-bca8-66e1e6d8a6f8,2017/08/06 12:38 PM EDT,2017-08-06,2017-08-06 16:38:00 UTC,Eastern Time (US & Canada),192963,er1kksen,Erik Danielsen,2018-01-21 03:03:22 UTC,2018-01-21 10:49:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9544914,https://inaturalist-open-data.s3.amazonaws.com/photos/13021633/medium.jpg,,"",,2,0,false,,"Westchester County, NY, USA",41.2589916667,-73.5672216667,,,,,,,open,false,,,sweet-fern,Comptonia peregrina,sweetfern,Plantae,121031,Comptonia peregrina,,,
12905493,8ac4e319-dcd5-4b35-abfd-94d515ea3c8b,Mon May 28 2018 10:16:31 GMT-0400 (EDT),2018-05-28,2018-05-28 14:16:31 UTC,Eastern Time (US & Canada),195669,cheryl11,Cheryl Kassed,2018-05-28 21:34:19 UTC,2024-12-31 06:13:25 UTC,needs_id,,https://www.inaturalist.org/observations/12905493,https://static.inaturalist.org/photos/18743409/medium.jpg,,"",,3,0,false,3,"Ward Pound Ridge Reservation, Cross River, NY, US",41.2634866667,-73.5909883333,10,,,,10,,,false,,,bedstraws,Galium,bedstraws,Plantae,53060,,,,
12977989,d891073a-470b-4286-a08c-1f3bed98f3e5,Mon May 28 2018 09:39:16 GMT-0400 (EDT),2018-05-28,2018-05-28 13:39:16 UTC,Eastern Time (US & Canada),195669,cheryl11,Cheryl Kassed,2018-05-31 10:20:57 UTC,2024-10-07 16:32:42 UTC,needs_id,,https://www.inaturalist.org/observations/12977989,https://static.inaturalist.org/photos/18871543/medium.jpg,,"",,3,0,false,3,"Ward Pound Ridge Reservation, Cross River, NY, US",41.2543133333,-73.59607,5,,,,5,,,false,,,Osmunda,Osmunda,Royal Ferns,Plantae,63060,,,,
13193404,5e7519c1-a6b4-4d88-b750-c221cc308c5e,Wed May 02 2018 17:09:30 GMT-0400 (EDT),2018-05-02,2018-05-02 21:09:30 UTC,Eastern Time (US & Canada),1011525,sweetchives,,2018-06-07 01:31:34 UTC,2022-04-14 00:30:23 UTC,research,,https://www.inaturalist.org/observations/13193404,https://static.inaturalist.org/photos/19286817/medium.jpg,,"",,2,0,false,3,"Ward Pound Ridge Reservation, Pound Ridge, NY, US",41.2434583333,-73.59572,5,,,,5,,,false,,,Dutchman's breeches,Dicentra cucullaria,Dutchman's breeches,Plantae,51053,Dicentra cucullaria,,,
13193595,4842b8c1-4d3a-4350-ab14-2d2008a8fe88,Sat Apr 28 2018 13:08:43 GMT-0400 (EDT),2018-04-28,2018-04-28 17:08:43 UTC,Eastern Time (US & Canada),1011525,sweetchives,,2018-06-07 01:38:18 UTC,2018-11-07 13:23:50 UTC,research,,https://www.inaturalist.org/observations/13193595,https://static.inaturalist.org/photos/19287150/medium.jpg,,"",,1,0,false,3,"Ward Pound Ridge Reservation, Cross River, NY, US",41.2648716667,-73.58708,5,,,,5,,,false,,,rue anemone,Thalictrum thalictroides,rue anemone,Plantae,118548,Thalictrum thalictroides,,,
13239775,34b871ce-914b-443e-9660-d1ea28d00cc2,Sun Jun 03 2018 12:33:06 GMT-0400 (EDT),2018-06-03,2018-06-03 16:33:06 UTC,Eastern Time (US & Canada),19410,daniellegustafson,Danielle Gustafson,2018-06-08 19:55:53 UTC,2018-06-24 02:31:15 UTC,research,,https://www.inaturalist.org/observations/13239775,https://static.inaturalist.org/photos/19369348/medium.jpg,,"",,1,0,false,3,"Ward Pound Ridge Reservation, Pound Ridge, NY, US",41.244525,-73.5951833333,5,,,,5,,,false,,,American wintergreen,Pyrola americana,American wintergreen,Plantae,60367,Pyrola americana,,,
13281548,1033b895-67a4-4880-a8cc-402166ccc556,Sat Jun 09 2018 12:39:54 GMT-0400 (EDT),2018-06-09,2018-06-09 16:39:54 UTC,Eastern Time (US & Canada),669041,superjanie,,2018-06-10 01:03:48 UTC,2020-12-29 04:12:28 UTC,research,,https://www.inaturalist.org/observations/13281548,https://static.inaturalist.org/photos/19444070/medium.jpg,,"",,3,0,false,3,"Westchester County, US-NY, US",41.2413011492,-73.6019687635,10,,,,10,,,false,,,spotted wintergreen,Chimaphila maculata,striped wintergreen,Plantae,82358,Chimaphila maculata,,,
13451758,7b6f15d8-d95f-44bd-b38d-ba912db94934,,,,UTC,486955,amiddlb,Andrew,2018-06-15 15:24:46 UTC,2019-04-05 18:43:49 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/13451758,https://inaturalist-open-data.s3.amazonaws.com/photos/20298594/medium.jpeg,,"",,0,0,false,2,"Pound Ridge, NY, USA",41.2295955242,-73.5946903378,263,,,,263,,,false,gps,gps,Comptonia,Comptonia,sweet-ferns,Plantae,121032,,,,
13721112,8e56f619-ea2e-49d3-b164-6e9d1258b8f1,Mon May 28 2018 09:55:56 GMT-0400 (EDT),2018-05-28,2018-05-28 13:55:56 UTC,Eastern Time (US & Canada),195669,cheryl11,Cheryl Kassed,2018-06-24 00:43:03 UTC,2018-06-24 01:54:27 UTC,research,,https://www.inaturalist.org/observations/13721112,https://static.inaturalist.org/photos/20215633/medium.jpg,,"",,1,0,false,3,"Ward Pound Ridge Reservation, South Salem, NY, US",41.2633333333,-73.5812916667,774,,,,774,,,false,,,cinnamon fern,Osmundastrum cinnamomeum,cinnamon fern,Plantae,204165,Osmundastrum cinnamomeum,,,
13788874,fd3f48ce-7563-4ded-beb8-96cc6e8b8bac,Mon May 28 2018 10:30:29 GMT-0400 (EDT),2018-05-28,2018-05-28 14:30:29 UTC,Eastern Time (US & Canada),195669,cheryl11,Cheryl Kassed,2018-06-26 01:26:21 UTC,2018-06-26 08:47:03 UTC,research,,https://www.inaturalist.org/observations/13788874,https://static.inaturalist.org/photos/20335294/medium.jpg,,"",,2,0,false,3,"Ward Pound Ridge Reservation, Cross River, NY, US",41.2658833333,-73.5878666667,5,,,,5,,,false,,,wild geranium,Geranium maculatum,wild geranium,Plantae,47699,Geranium maculatum,,,
13860546,e4d20186-6e48-47ca-90a1-43ccaa84ac1c,2018-06-28 11:42:33 AM EDT,2018-06-28,2018-06-28 15:42:33 UTC,Eastern Time (US & Canada),486955,amiddlb,Andrew,2018-06-28 15:43:15 UTC,2023-04-24 13:01:56 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/13860546,https://inaturalist-open-data.s3.amazonaws.com/photos/20459250/medium.jpeg,,"",,0,0,false,2,"34 Boutonville Rd, Pound Ridge, NY 10576, USA",41.25817,-73.6052342,699,,,,699,,,false,,,meadow-rues,Thalictrum,meadow-rues,Plantae,53300,,,,
13912705,0f0d3201-eb92-4d84-b042-09c689a6b105,2018-06-28 1:35:03 PM EDT,2018-06-28,2018-06-28 17:35:03 UTC,Eastern Time (US & Canada),486955,amiddlb,Andrew,2018-06-30 14:41:05 UTC,2022-06-23 17:37:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13912705,https://inaturalist-open-data.s3.amazonaws.com/photos/20552716/medium.jpeg,,"",,1,0,false,2,"Pound Ridge, NY, USA",41.2430386689,-73.5880562291,4208,,,,4208,,,false,gps,gps,Canada lily,Lilium canadense,Canada lily,Plantae,57131,Lilium canadense,,,
14025780,12b52616-a421-4146-8c37-b4c0e5f99674,Mon May 28 2018 11:04:06 GMT-0400 (EDT),2018-05-28,2018-05-28 15:04:06 UTC,Eastern Time (US & Canada),195669,cheryl11,Cheryl Kassed,2018-07-03 23:45:06 UTC,2023-05-01 18:02:03 UTC,needs_id,,https://www.inaturalist.org/observations/14025780,https://static.inaturalist.org/photos/20751853/medium.jpg,,"",,3,0,false,3,"Ward Pound Ridge Reservation, South Salem, NY, US",41.26087,-73.578475,30,,,,30,,,false,,,fawn lilies,Erythronium,fawn lilies,Plantae,48241,,,,
14025818,3966bfd2-32d6-4bf4-9b3d-beeacc723e06,Mon May 28 2018 11:02:26 GMT-0400 (EDT),2018-05-28,2018-05-28 15:02:26 UTC,Eastern Time (US & Canada),195669,cheryl11,Cheryl Kassed,2018-07-03 23:47:10 UTC,2021-02-22 22:51:06 UTC,research,,https://www.inaturalist.org/observations/14025818,https://static.inaturalist.org/photos/20751973/medium.jpg,,"",,2,0,false,3,"Ward Pound Ridge Reservation, South Salem, NY, US",41.2608033333,-73.5783916667,10,,,,10,,,false,,,false Solomon's-seal,Maianthemum racemosum,Solomon's plume,Plantae,51062,Maianthemum racemosum,,,
14025836,a3c04573-1bf1-4610-8ee2-fa8ca4816655,Mon May 28 2018 10:45:58 GMT-0400 (EDT),2018-05-28,2018-05-28 14:45:58 UTC,Eastern Time (US & Canada),195669,cheryl11,Cheryl Kassed,2018-07-03 23:48:04 UTC,2022-01-02 00:01:28 UTC,research,,https://www.inaturalist.org/observations/14025836,https://static.inaturalist.org/photos/20751985/medium.jpg,,"",,1,0,false,3,"Ward Pound Ridge Reservation, South Salem, NY, US",41.265925,-73.5821616667,5,,,,5,,,false,,,yellow star grass,Hypoxis hirsuta,yellow star grass,Plantae,81797,Hypoxis hirsuta,,,
14025845,f768ba72-9fd3-4884-ad53-75aa26abeda3,Mon May 28 2018 10:48:05 GMT-0400 (EDT),2018-05-28,2018-05-28 14:48:05 UTC,Eastern Time (US & Canada),195669,cheryl11,Cheryl Kassed,2018-07-03 23:48:42 UTC,2020-05-25 18:30:59 UTC,research,,https://www.inaturalist.org/observations/14025845,https://static.inaturalist.org/photos/20752015/medium.jpg,,"",,1,0,false,3,"Ward Pound Ridge Reservation, South Salem, NY, US",41.26582,-73.5821216667,5,,,,5,,,false,,,rattlesnakeweed,Hieracium venosum,rattlesnakeweed,Plantae,68034,Hieracium venosum,,,
14025868,394764ce-70c5-44a5-9394-68806d734c6e,Mon May 28 2018 10:18:05 GMT-0400 (EDT),2018-05-28,2018-05-28 14:18:05 UTC,Eastern Time (US & Canada),195669,cheryl11,Cheryl Kassed,2018-07-03 23:50:19 UTC,2019-03-11 03:36:32 UTC,research,,https://www.inaturalist.org/observations/14025868,https://static.inaturalist.org/photos/20752087/medium.jpg,,"",,2,0,false,3,"Ward Pound Ridge Reservation, Cross River, NY, US",41.2635716667,-73.5912333333,30,,,,30,,,false,,,Canada mayflower,Maianthemum canadense,Canada mayflower,Plantae,67748,Maianthemum canadense,,,
14025915,b8b473df-c3a7-4a0e-ab0c-7cf612c03a92,Mon May 28 2018 09:39:42 GMT-0400 (EDT),2018-05-28,2018-05-28 13:39:42 UTC,Eastern Time (US & Canada),195669,cheryl11,Cheryl Kassed,2018-07-03 23:51:56 UTC,2020-09-24 19:10:34 UTC,research,,https://www.inaturalist.org/observations/14025915,https://static.inaturalist.org/photos/20752127/medium.jpg,,"",,2,0,false,3,"Ward Pound Ridge Reservation, South Salem, NY, US",41.2606366667,-73.5784916667,5,,,,5,,,false,,,interrupted fern,Osmunda claytoniana,interrupted fern,Plantae,63058,Osmunda claytoniana,,,
14047154,bb1245a0-e810-45eb-addb-fc3da7024655,Wed Jul 04 2018 13:33:48 GMT-0400 (EDT),2018-07-04,2018-07-04 17:33:48 UTC,Eastern Time (US & Canada),731787,gdoll,,2018-07-04 17:33:55 UTC,2018-10-08 00:14:17 UTC,research,,https://www.inaturalist.org/observations/14047154,https://static.inaturalist.org/photos/20785511/medium.jpg,,"",,2,0,false,3,"Ward Pound Ridge Reservation, Cross River, NY, US",41.265216521,-73.5838682112,5,,,,5,,,false,,,American beech,Fagus grandifolia,American beech,Plantae,49202,Fagus grandifolia,,,
14418347,8acb031e-4289-4576-9f92-09c0808972c4,2018-07-09 9:46:09 AM EDT,2018-07-09,2018-07-09 13:46:09 UTC,Eastern Time (US & Canada),486955,amiddlb,Andrew,2018-07-16 16:56:47 UTC,2018-07-16 17:03:56 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/14418347,https://inaturalist-open-data.s3.amazonaws.com/photos/21451730/medium.jpeg,,"",,0,0,false,2,"Pound Ridge, NY, USA",41.2453641,-73.5917134,2726,,,,2726,,,false,,,spotted lady's thumb,Persicaria maculosa,spotted lady's thumb,Plantae,56166,Persicaria maculosa,,,
14419226,3fdd433c-c937-4a0b-9514-e4bb176dd00a,2018-07-16 1:20:35 PM EDT,2018-07-16,2018-07-16 17:20:35 UTC,Eastern Time (US & Canada),486955,amiddlb,Andrew,2018-07-16 17:22:16 UTC,2025-01-22 15:27:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/14419226,https://inaturalist-open-data.s3.amazonaws.com/photos/21453209/medium.jpeg,,"",,2,0,false,2,"Cross River, NY 10518, USA",41.26789409,-73.57337692,22,,,,22,,,false,,,downy rattlesnake plantain,Goodyera pubescens,downy rattlesnake plantain,Plantae,62406,Goodyera pubescens,,,
14452663,c6b64a13-3f23-4313-9a73-1cb4d2a243d2,Wed Feb 28 2018 14:02:30 GMT-0500 (EST),2018-02-28,2018-02-28 19:02:30 UTC,Eastern Time (US & Canada),430866,lp15,"",2018-07-17 19:34:25 UTC,2018-07-17 20:01:36 UTC,needs_id,,https://www.inaturalist.org/observations/14452663,https://static.inaturalist.org/photos/21512207/medium.jpg,,"",,0,0,false,3,"Westchester County, US-NY, US",41.2469717162,-73.6145054922,10,,,,10,,,false,,,,Acer saccharum,sugar maple,Plantae,52543,Acer saccharum,,,
14522380,6d7f119b-ce40-48f0-bd47-4c16d5be1237,Thu Jul 19 2018 15:54:17 GMT-0400 (EDT),2018-07-19,2018-07-19 19:54:17 UTC,Eastern Time (US & Canada),1011525,sweetchives,,2018-07-19 19:54:40 UTC,2018-07-19 20:01:29 UTC,needs_id,,https://www.inaturalist.org/observations/14522380,https://static.inaturalist.org/photos/21624403/medium.jpg,,"",,0,0,false,3,"Ward Pound Ridge Reservation, Cross River, NY, US",41.2650684966,-73.5841914174,10,,,,10,,,false,,,,Quercus rubra,northern red oak,Plantae,49005,Quercus rubra,,,
14617106,13d39711-032e-4fee-8a35-120e0a077786,Sun Jul 22 2018 14:47:37 GMT-0400 (EDT),2018-07-22,2018-07-22 18:47:37 UTC,Eastern Time (US & Canada),979317,fmitchell,,2018-07-22 20:05:05 UTC,2020-12-26 20:48:40 UTC,research,,https://www.inaturalist.org/observations/14617106,https://static.inaturalist.org/photos/21793957/medium.jpg,,"",,1,0,false,3,"Westchester County, US-NY, US",41.2423386192,-73.6112969835,10,,,,10,,open,false,,,American Royal Fern,Osmunda spectabilis,American Royal Fern,Plantae,1002684,Osmunda spectabilis,,,
14828715,5b74b04d-167a-4d25-a856-7979591545ef,Sat Jul 28 2018 08:50:23 GMT-0400 (EDT),2018-07-28,2018-07-28 12:50:23 UTC,Eastern Time (US & Canada),1011525,sweetchives,,2018-07-28 12:50:38 UTC,2018-07-28 12:50:52 UTC,needs_id,,https://www.inaturalist.org/observations/14828715,https://static.inaturalist.org/photos/22135287/medium.jpg,,"",,0,0,false,3,"Ward Pound Ridge County Park, Cross River, NY, US",41.2619987503,-73.5966753402,5,,,,5,,,false,,,,Pinus,pines,Plantae,47561,,,,
14828792,cf98525e-92fb-4c47-865c-499882f1d827,Sat Jul 28 2018 08:53:47 GMT-0400 (EDT),2018-07-28,2018-07-28 12:53:47 UTC,Eastern Time (US & Canada),1011525,sweetchives,,2018-07-28 12:54:13 UTC,2023-03-07 12:46:48 UTC,needs_id,,https://www.inaturalist.org/observations/14828792,https://static.inaturalist.org/photos/22135416/medium.jpg,,"",,0,0,false,3,"Ward Pound Ridge Reservation, Cross River, NY, US",41.2625198951,-73.5966217798,10,,,,10,,,false,,,European bramble complex,Rubus,blackberries,Plantae,1449268,,,,
14828848,20cbc2b7-483a-46cb-90c4-75db8211956b,Sat Jul 28 2018 08:56:27 GMT-0400 (EDT),2018-07-28,2018-07-28 12:56:27 UTC,Eastern Time (US & Canada),1011525,sweetchives,,2018-07-28 12:56:30 UTC,2018-10-31 04:10:43 UTC,research,,https://www.inaturalist.org/observations/14828848,https://static.inaturalist.org/photos/22135513/medium.jpg,,"",,2,0,false,3,"Ward Pound Ridge Reservation, Pound Ridge, NY, US",41.2629041635,-73.5952285398,10,,,,10,,,false,,,Japanese angelica tree,Aralia elata,Japanese angelica tree,Plantae,158549,Aralia elata,,,
14829314,cdd33d61-8ded-446e-bdd3-1ad47ee73561,Sat Jul 28 2018 09:17:12 GMT-0400 (EDT),2018-07-28,2018-07-28 13:17:12 UTC,Eastern Time (US & Canada),1011525,sweetchives,,2018-07-28 13:17:37 UTC,2023-12-03 13:00:10 UTC,research,,https://www.inaturalist.org/observations/14829314,https://static.inaturalist.org/photos/22136519/medium.jpg,,"",,1,0,false,3,"Ward Pound Ridge Reservation, Cross River, NY, US",41.2632710394,-73.5931986105,5,,,,5,,open,false,,,eastern white pine,Pinus strobus,eastern white pine,Plantae,52391,Pinus strobus,,,
15274787,60cc7d1c-d23a-41e1-9888-b6aaaf9658b2,2018-08-09 3:02:06 PM EDT,2018-08-09,2018-08-09 19:02:06 UTC,Eastern Time (US & Canada),1024076,jessicakathe,Jessica Kathe,2018-08-09 23:14:00 UTC,2024-10-07 16:39:11 UTC,needs_id,,https://www.inaturalist.org/observations/15274787,https://static.inaturalist.org/photos/22859939/medium.jpeg,,"",,1,0,false,2,"Pound Ridge, NY, USA",41.2537214532,-73.5840682872,22,,,,22,,,false,,,Joe-Pye weeds,Eutrochium purpureum,sweet Joe-Pye-weed,Plantae,85378,Eutrochium purpureum,,,
15274804,168cb5c5-4a76-48f3-9666-8936f61053c9,2018-08-09 3:01:12 PM EDT,2018-08-09,2018-08-09 19:01:12 UTC,Eastern Time (US & Canada),1024076,jessicakathe,Jessica Kathe,2018-08-09 23:14:42 UTC,2024-10-07 16:35:56 UTC,research,,https://www.inaturalist.org/observations/15274804,https://static.inaturalist.org/photos/22859963/medium.jpeg,,"",,2,0,false,2,"Westchester County, US-NY, US",41.2536555296,-73.5839709733,5,,,,5,,open,false,,,sallow sedge,Carex lurida,sallow sedge,Plantae,82310,Carex lurida,,,
17646642,d23ea57e-b250-4789-ad63-65eb43d4dcf3,Thu Jul 05 2018 12:24:55 GMT-0400 (EDT),2018-07-05,2018-07-05 16:24:55 UTC,Eastern Time (US & Canada),1274219,michaelgambino,Michael Gambino,2018-10-19 14:18:07 UTC,2024-10-07 16:33:57 UTC,research,,https://www.inaturalist.org/observations/17646642,https://static.inaturalist.org/photos/26884308/medium.jpg,,"",,2,1,false,3,"Ward Pound Ridge Reservation, Cross River, NY, US",41.2573849736,-73.5891684239,10,,,,10,,,false,,,broadleaf enchanter's nightshade,Circaea canadensis,broadleaf enchanter's nightshade,Plantae,204271,Circaea canadensis,,,
17646679,c17dae41-d8ed-4c00-a5fb-798d7f6eacd0,Thu Aug 16 2018 14:28:10 GMT-0400 (EDT),2018-08-16,2018-08-16 18:28:10 UTC,Eastern Time (US & Canada),1274219,michaelgambino,Michael Gambino,2018-10-19 14:20:23 UTC,2022-03-24 11:43:04 UTC,research,,https://www.inaturalist.org/observations/17646679,https://static.inaturalist.org/photos/26884384/medium.jpg,,"",,1,0,false,3,"Ward Pound Ridge Reservation, Pound Ridge, NY, US",41.2600650452,-73.5951639992,50,,,,50,,,false,,,common ragweed,Ambrosia artemisiifolia,common ragweed,Plantae,53587,Ambrosia artemisiifolia,,,
17646852,565b1f19-9e68-46df-8936-3d8b6c53e758,Thu Aug 23 2018 18:07:38 GMT-0400 (EDT),2018-08-23,2018-08-23 22:07:38 UTC,Eastern Time (US & Canada),1274219,michaelgambino,Michael Gambino,2018-10-19 14:27:06 UTC,2021-10-26 13:41:30 UTC,research,,https://www.inaturalist.org/observations/17646852,https://static.inaturalist.org/photos/26884640/medium.jpg,,"",,1,0,false,3,"Ward Pound Ridge Reservation, Cross River, NY, US",41.2478938932,-73.5948519409,30,,,,30,,open,false,,,sensitive pea,Chamaecrista nictitans,sensitive pea,Plantae,131568,Chamaecrista nictitans,,,
17646862,68bf09ac-3b70-4e89-b004-d2b7c82e19f0,Thu Aug 23 2018 18:13:32 GMT-0400 (EDT),2018-08-23,2018-08-23 22:13:32 UTC,Eastern Time (US & Canada),1274219,michaelgambino,Michael Gambino,2018-10-19 14:27:35 UTC,2021-10-26 13:41:17 UTC,research,,https://www.inaturalist.org/observations/17646862,https://static.inaturalist.org/photos/26884651/medium.jpg,,"",,1,0,false,3,"Ward Pound Ridge Reservation, Cross River, NY, US",41.2481111102,-73.5951244366,5,,,,5,,,false,,,American groundnut,Apios americana,American groundnut,Plantae,119817,Apios americana,,,
17646866,ab29726e-6c52-484d-93e4-4b91bff47d73,Thu Aug 23 2018 18:17:18 GMT-0400 (EDT),2018-08-23,2018-08-23 22:17:18 UTC,Eastern Time (US & Canada),1274219,michaelgambino,Michael Gambino,2018-10-19 14:27:47 UTC,2024-02-01 03:09:46 UTC,needs_id,,https://www.inaturalist.org/observations/17646866,https://static.inaturalist.org/photos/26884656/medium.jpg,,"",,2,0,false,3,"Ward Pound Ridge Reservation, Cross River, NY, US",41.248108428,-73.5951147974,5,,,,5,,,false,,,ticktrefoils,Desmodium,ticktrefoils,Plantae,85324,,,,
17646870,035db6ed-c2e4-4797-a88a-b5ad3132f068,Thu Aug 23 2018 18:32:07 GMT-0400 (EDT),2018-08-23,2018-08-23 22:32:07 UTC,Eastern Time (US & Canada),1274219,michaelgambino,Michael Gambino,2018-10-19 14:27:56 UTC,2021-10-26 13:40:58 UTC,research,,https://www.inaturalist.org/observations/17646870,https://static.inaturalist.org/photos/26884664/medium.jpg,,"",,1,0,false,3,"Ward Pound Ridge Reservation, Pound Ridge, NY, US",41.2486251304,-73.5958867707,30,,,,30,,open,false,,,round-headed bush clover,Lespedeza capitata,round-headed bush clover,Plantae,125186,Lespedeza capitata,,,
17646874,185e58b7-5fe8-4888-9cf1-489538cb3686,Thu Aug 23 2018 18:36:29 GMT-0400 (EDT),2018-08-23,2018-08-23 22:36:29 UTC,Eastern Time (US & Canada),1274219,michaelgambino,Michael Gambino,2018-10-19 14:28:10 UTC,2021-10-26 13:40:44 UTC,research,,https://www.inaturalist.org/observations/17646874,https://static.inaturalist.org/photos/26884665/medium.jpg,,"",,1,0,false,3,"Ward Pound Ridge Reservation, Cross River, NY, US",41.248748093,-73.5956352298,5,,,,5,,,false,,,common soapwort,Saponaria officinalis,common soapwort,Plantae,56154,Saponaria officinalis,,,
